Date,ContractCode,Item,TradingVolume(Long),TradingValue(Long)(Thousands),TradingVolume(Short),TradingValue(Short)(Thousands),TradingVolume(Net),TradingValue(Net)(Thousands),OpenInterest(Long),ContractValueofOpenInterest(Long)(Thousands),OpenInterest(Short),ContractValueofOpenInterest(Short)(Thousands),OpenInterest(Net),ContractValueofOpenInterest(Net)(Thousands),download_timestamp,process_timestamp
20260824,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,小型金融期貨,自營商,5,3974,55,43660,-50,-39686,28,22154,21,16615,7,5539,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,小型電子期貨,外資及陸資,425,609802,443,635490,-18,-25687,31,44073,12,17060,19,27013,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,小型電子期貨,投信,0,0,0,0,0,0,77,109471,0,0,77,109471,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,小型電子期貨,自營商,67,96015,40,57384,27,38631,74,105285,89,126531,-15,-21246,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,微型臺指期貨,外資及陸資,151520,68377306,157502,71059777,-5982,-2682472,3920,1753808,1889,845220,2031,908588,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,微型臺指期貨,自營商,10635,4803209,17537,7908980,-6902,-3105771,2741,1231245,33615,15070193,-30874,-13838948,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,東證期貨,外資及陸資,138,112006,78,63159,60,48847,9,7293,135,110086,-126,-102793,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,東證期貨,自營商,94,76266,154,124800,-60,-48534,38,30951,31,25119,7,5832,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國標普500期貨,外資及陸資,3,4610,1,1538,2,3072,58,89254,98,150489,-40,-61235,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國標普500期貨,投信,0,0,0,0,0,0,1,1536,0,0,1,1536,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國標普500期貨,自營商,0,0,0,0,0,0,2,3071,30,46473,-28,-43402,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國費城半導體期貨,外資及陸資,0,0,0,0,0,0,390,362794,120,111644,270,251150,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國費城半導體期貨,自營商,2,1866,6,5623,-4,-3757,0,0,476,442794,-476,-442794,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國道瓊期貨,外資及陸資,52,55415,28,29801,24,25614,129,138142,71,75773,58,62369,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國道瓊期貨,投信,0,0,0,0,0,0,1,1067,0,0,1,1067,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國道瓊期貨,自營商,8,8539,2,2149,6,6390,0,0,67,71838,-67,-71838,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國那斯達克100期貨,外資及陸資,389,572340,365,536700,24,35640,22,32528,337,493451,-315,-460923,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2926,0,0,2,2926,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,美國那斯達克100期貨,自營商,158,232619,124,182527,34,50092,1,1463,158,232035,-157,-230572,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,股票期貨,外資及陸資,202124,96659359,210207,101164895,-8083,-4505535,157457,131079986,558167,326377764,-400710,-195297778,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,股票期貨,投信,0,0,2,20760,-2,-20760,2950,5685372,185,32431,2765,5652941,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,股票期貨,自營商,29468,11641609,30426,12629689,-958,-988080,75189,24823239,244091,164123885,-168902,-139300646,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺灣永續期貨,自營商,0,0,0,0,0,0,7,17318,7,17318,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺灣生技期貨,自營商,0,0,0,0,0,0,0,0,9,2037,-9,-2037,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺股期貨,外資及陸資,41988,378549737,41880,377616915,108,932823,6842,61227091,89371,799717724,-82529,-738490633,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺股期貨,投信,124,1111804,632,5650987,-508,-4539183,79244,709075312,3436,30745328,75808,678329984,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,臺股期貨,自營商,2899,26111179,2275,20478651,624,5632527,5559,49771511,3244,29069862,2315,20701649,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,航運期貨,自營商,2,444,0,0,2,444,1,220,3,660,-2,-440,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,英國富時100期貨,外資及陸資,0,0,2,1082,-2,-1082,36,19588,0,0,36,19588,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,英國富時100期貨,自營商,0,0,0,0,0,0,72,39006,33,18000,39,21006,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,金融期貨,外資及陸資,82,260966,103,327883,-21,-66917,59,186723,209,661443,-150,-474720,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,金融期貨,投信,0,0,0,0,0,0,34,107603,0,0,34,107603,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,金融期貨,自營商,6,19094,30,95191,-24,-76097,29,91779,34,107603,-5,-15824,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,電子期貨,外資及陸資,65,744326,53,607889,12,136436,46,523186,265,3014004,-219,-2490818,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,電子期貨,投信,0,0,0,0,0,0,149,1694666,0,0,149,1694666,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,電子期貨,自營商,18,206260,20,229079,-2,-22819,14,159294,99,1125986,-85,-966692,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,非金電期貨,外資及陸資,74,12048,65,10538,9,1511,33,5320,119,19185,-86,-13865,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260824,非金電期貨,自營商,352,56933,388,62996,-36,-6063,308,49658,164,26440,144,23218,2026-08-25 16:08:32 CST,2026-08-25 16:08:32 CST
20260825,ETF期貨,外資及陸資,5005,3136818,5235,3326206,-230,-189388,10950,8388336,4190,2260991,6760,6127345,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,ETF期貨,投信,0,0,0,0,0,0,11166,10728697,45,18171,11121,10710526,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,ETF期貨,自營商,4832,3632554,5842,3800129,-1010,-167575,11530,4656860,37661,23199970,-26131,-18543110,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,半導體30期貨,自營商,39,29609,50,37863,-11,-8254,18,13769,19,14523,-1,-754,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,富櫃200期貨,外資及陸資,0,0,0,0,0,0,1,898,0,0,1,898,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,富櫃200期貨,投信,0,0,0,0,0,0,29,26028,0,0,29,26028,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,富櫃200期貨,自營商,9,7856,10,8711,-1,-854,0,0,10,8975,-10,-8975,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型臺指期貨,外資及陸資,114805,255661815,115392,256948403,-587,-1286588,2578,5805704,1520,3422791,1058,2382913,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型臺指期貨,投信,1,2252,0,0,1,2252,109,245424,154,346746,-45,-101322,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型臺指期貨,自營商,7259,16180641,7004,15621783,255,558858,2531,5711740,9234,20833704,-6703,-15121964,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型金融期貨,外資及陸資,180,144732,185,148822,-5,-4090,0,0,8,6462,-8,-6462,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型金融期貨,自營商,122,97905,44,35216,78,62689,126,101777,41,33118,85,68659,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型電子期貨,外資及陸資,571,808078,590,835166,-19,-27088,22,31530,22,31530,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型電子期貨,投信,0,0,0,0,0,0,77,110354,0,0,77,110354,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,小型電子期貨,自營商,79,112385,88,124707,-9,-12322,68,97508,92,131852,-24,-34344,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,微型臺指期貨,外資及陸資,183294,81648572,174215,77580179,9079,4068393,9030,4066575,360,162120,8670,3904455,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,微型臺指期貨,自營商,18215,8147088,21641,9632306,-3426,-1485218,3055,1380855,36155,16308624,-33100,-14927769,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,東證期貨,外資及陸資,131,106407,109,88520,22,17887,33,26809,137,112025,-104,-85216,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,東證期貨,自營商,147,119473,165,134126,-18,-14653,45,36749,56,45494,-11,-8745,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國標普500期貨,外資及陸資,11,16898,11,16898,0,0,69,106187,109,167446,-40,-61259,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國標普500期貨,投信,0,0,0,0,0,0,1,1536,0,0,1,1536,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國標普500期貨,自營商,0,0,4,6142,-4,-6142,0,0,32,49563,-32,-49563,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國費城半導體期貨,外資及陸資,20,18468,29,26959,-9,-8491,390,362606,129,120251,261,242355,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國費城半導體期貨,自營商,5,4585,12,10954,-7,-6369,0,0,483,449074,-483,-449074,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國道瓊期貨,外資及陸資,96,102576,71,75864,25,26712,100,107436,17,18188,83,89248,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國道瓊期貨,投信,0,0,0,0,0,0,1,1070,0,0,1,1070,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國道瓊期貨,自營商,4,4280,8,8565,-4,-4285,0,0,71,76279,-71,-76279,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國那斯達克100期貨,外資及陸資,507,739378,611,890453,-104,-151075,27,39777,446,651944,-419,-612167,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2922,0,0,2,2922,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,美國那斯達克100期貨,自營商,327,476533,320,466488,7,10044,0,0,150,219726,-150,-219726,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,股票期貨,外資及陸資,252127,126594197,250235,125401992,1892,1192204,164056,135525870,562874,333751390,-398818,-198225520,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,股票期貨,投信,37,18078,7,40500,30,-22422,2980,5827589,185,32356,2795,5795233,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,股票期貨,自營商,40461,20290045,42851,20318069,-2390,-28025,77555,26254204,248847,167548672,-171292,-141294468,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺灣永續期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺灣永續期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺灣永續期貨,自營商,33,81315,33,81315,0,0,40,99903,40,99903,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺灣生技期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺灣生技期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺灣生技期貨,自營商,2,455,0,0,2,455,0,0,7,1591,-7,-1591,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺股期貨,外資及陸資,48591,432934750,50471,449660568,-1880,-16725818,5030,45306669,90410,814294962,-85380,-768988293,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺股期貨,投信,511,4599764,10,90096,501,4509668,79638,717251683,3329,29982306,76309,687269377,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,臺股期貨,自營商,3914,34866304,3622,32345114,292,2521189,5693,51302323,3192,28786893,2501,22515430,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,航運期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,航運期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,航運期貨,自營商,0,0,1,224,-1,-224,1,219,4,875,-3,-656,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,英國富時100期貨,外資及陸資,173,94060,69,37466,104,56594,140,76329,0,0,140,76329,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,英國富時100期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,英國富時100期貨,自營商,4,2177,11,5970,-7,-3793,65,35399,33,18094,32,17305,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,金融期貨,外資及陸資,303,975261,259,833679,44,141583,88,284328,194,626814,-106,-342486,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,金融期貨,投信,0,0,0,0,0,0,34,109854,0,0,34,109854,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,金融期貨,自營商,72,231659,69,222494,3,9165,38,122778,40,129240,-2,-6462,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,電子期貨,外資及陸資,150,1703693,111,1259172,39,444522,28,321031,208,2384803,-180,-2063772,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,電子期貨,投信,0,0,2,22908,-2,-22908,147,1685414,0,0,147,1685414,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,電子期貨,自營商,42,477192,72,816322,-30,-339131,9,103317,124,1421710,-115,-1318393,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,非金電期貨,外資及陸資,81,13117,75,12132,6,985,46,7466,126,20451,-80,-12985,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,非金電期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260825,非金電期貨,自營商,281,45542,142,23039,139,22503,358,58112,75,12176,283,45936,2026-08-26 16:08:50 CST,2026-08-26 16:08:50 CST
20260826,ETF期貨,外資及陸資,5101,3220909,4187,2906577,914,314332,11374,8687067,3700,2142718,7674,6544349,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,ETF期貨,投信,0,0,0,0,0,0,11166,10910271,45,18315,11121,10891956,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,ETF期貨,自營商,5042,1289066,2084,762208,2958,526858,12160,4989361,35333,23338090,-23173,-18348729,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,半導體30期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,半導體30期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,半導體30期貨,自營商,53,40783,33,25372,20,15411,29,22768,10,7825,19,14943,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,富櫃200期貨,外資及陸資,0,0,0,0,0,0,1,909,0,0,1,909,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,富櫃200期貨,投信,0,0,0,0,0,0,29,26367,0,0,29,26367,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,富櫃200期貨,自營商,3,2705,0,0,3,2705,3,2728,10,9092,-7,-6364,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型臺指期貨,外資及陸資,97500,221252165,93198,211448527,4302,9803637,6390,14699096,752,1729956,5638,12969140,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型臺指期貨,投信,0,0,0,0,0,0,109,250716,154,354223,-45,-103507,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型臺指期貨,自營商,7693,17478438,8275,18817606,-582,-1339168,2379,5484047,8916,20547340,-6537,-15063293,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型金融期貨,外資及陸資,98,79318,110,88962,-12,-9644,0,0,20,16160,-20,-16160,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型金融期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型金融期貨,自營商,28,22737,9,7273,19,15464,104,84032,40,32320,64,51712,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型電子期貨,外資及陸資,486,701290,456,657957,30,43333,32,46874,2,2930,30,43944,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型電子期貨,投信,0,0,0,0,0,0,77,112790,0,0,77,112790,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,小型電子期貨,自營商,152,218540,145,208580,7,9960,129,189039,122,178730,7,10309,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,微型臺指期貨,外資及陸資,150257,68196664,136493,61917942,13764,6278723,19704,9064626,0,0,19704,9064626,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,微型臺指期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,微型臺指期貨,自營商,25182,11468023,14093,6390781,11089,5077241,3647,1683781,24073,11097787,-20426,-9414006,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,東證期貨,外資及陸資,102,83673,106,86793,-4,-3120,7,5713,115,94668,-108,-88955,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,東證期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,東證期貨,自營商,165,135202,161,132091,4,3111,51,41913,58,47541,-7,-5628,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,櫃買指數期貨,外資及陸資,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,櫃買指數期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,櫃買指數期貨,自營商,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國標普500期貨,外資及陸資,15,23122,2,3078,13,20044,80,123083,107,164299,-27,-41216,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國標普500期貨,投信,0,0,0,0,0,0,1,1536,0,0,1,1536,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國標普500期貨,自營商,0,0,12,18514,-12,-18514,0,0,44,68021,-44,-68021,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國費城半導體期貨,外資及陸資,6,5603,6,5592,0,12,390,364104,129,120746,261,243358,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國費城半導體期貨,投信,0,0,0,0,0,0,0,0,0,0,0,0,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國費城半導體期貨,自營商,4,3718,6,5573,-2,-1855,0,0,485,452796,-485,-452796,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國道瓊期貨,外資及陸資,65,69791,79,84789,-14,-14998,102,110021,33,35426,69,74595,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國道瓊期貨,投信,0,0,0,0,0,0,1,1074,0,0,1,1074,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國道瓊期貨,自營商,31,33369,16,17292,15,16077,0,0,56,60484,-56,-60484,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國那斯達克100期貨,外資及陸資,285,417990,267,391051,18,26939,38,56113,439,642217,-401,-586104,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國那斯達克100期貨,投信,0,0,0,0,0,0,2,2926,0,0,2,2926,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,美國那斯達克100期貨,自營商,53,77686,72,105554,-19,-27869,0,0,169,247963,-169,-247963,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
20260826,股票期貨,外資及陸資,220190,119885407,226267,124174130,-6077,-4288723,166278,137233355,571173,345873002,-404895,-208639647,2026-08-27 08:54:33 CST,2026-08-27 08:54:33 CST
